2,8870233,,8870173,2,
2,8870269,,8870173,4,
1,2462475,,,0,Objective-C
2,2465864,,2462475,2,
1,21279724,,,0,JavaScript
2,21280198,,21279724,0,
1,7109788,,,1,JavaScript
2,7117386,,7109788,2,
1,8673196,,,0,PHP
1,1926863,,,0,Python
2,1926954,,1926863,1,
1,1530324,,,29,Ruby
2,1530536,,1530324,52,
2,3836505,,1530324,13,
2,28826653,,1530324,0,
2,5080222,,1530324,1,
1,16833007,,,0,Python
2,16833195,,16833007,2,
1,10285202,,,1,Java
1,20166106,,,0,Ruby
1,1180832,,,4,C++
2,1180839,,1180832,1,
2,1180851,,1180832,1,
2,1180888,,1180832,1,
2,1182690,,1180832,5,
2,1191573,,1180832,2,
1,19804206,,,0,Java
1,9621374,,,0,JavaScript
1,3412721,,,1,C#
2,3413091,,3412721,0,
1,12384222,,,1,Java
2,12384262,,12384222,0,
2,12384279,,12384222,1,
2,12384292,,12384222,0,
2,12384296,,12384222,2,
2,12385305,,12384222,1,
2,12386068,,12384222,0,
1,21435341,,,0,JavaScript
2,21435499,,21435341,-1,
2,21435699,,21435341,1,
1,2034399,,,0,JavaScript
2,2034407,,2034399,2,
2,2034421,,2034399,0,
2,2034441,,2034399,-1,
2,2034498,,2034399,1,
1,2568460,,,1,C#
2,2568531,,2568460,3,
1,2538474,,,0,C#
1,28731245,,,0,C#
2,28731456,,28731245,-1,
1,20660875,,,0,Python
1,14092907,,,0,JavaScript
2,14093830,,14092907,1,
1,21781731,,,1,C#
1,24681067,,,0,CSS
1,18157561,,,0,PHP
2,18157861,,18157561,1,
1,3042032,,,3,Java
2,3042110,,3042032,5,
2,3042642,,3042032,0,
1,17189737,,,1,Java
1,7661427,,,0,Java
1,27604702,,,2,Java
1,24752413,,,0,PHP
1,4207867,,,3,C#
2,4207922,,4207867,11,
2,4207926,,4207867,1,
2,4207951,,4207867,3,
1,25951853,,,0,C#
1,17556807,,,1,C++
2,17627387,,17556807,0,
1,9334439,,,0,JavaScript
1,10783590,,,4,Java
2,10783626,,10783590,6,
2,10783728,,10783590,7,
1,17890789,,,0,Python
1,21917702,,,0,PHP
1,6191079,,,1,PHP
2,6191144,,6191079,0,
2,6191147,,6191079,2,
1,4475673,,,0,JavaScript
2,4475750,,4475673,1,
2,4475759,,4475673,1,
1,21276105,,,2,Python
1,813762,,,0,C#
2,813824,,813762,3,
2,814116,,813762,2,
1,2684268,,,0,PHP
2,2684952,,2684268,1,
1,5447633,,,3,Java
2,5449564,,5447633,1,
1,16750287,,,1,C#
2,16788400,,16750287,1,
1,6855941,,,6,PHP
2,6856521,,6855941,3,
1,12922419,,,5,MATLAB
1,13440970,,,0,Python
1,14950610,,,0,PHP
1,14185967,,,3,Python
1,22336472,,,0,PHP
2,27191162,,22336472,0,
1,19467639,,,-2,Ruby
2,19467724,,19467639,1,
2,19467961,,19467639,1,
1,24057565,,,0,JavaScript
2,24063028,,24057565,0,
2,27630064,,24057565,0,
1,24820657,,,0,PHP
1,2515726,,,12,C#
2,2515739,,2515726,10,
2,2515740,,2515726,-1,
2,2515743,,2515726,0,
2,2515748,,2515726,0,
2,2515779,,2515726,1,
2,2515799,,2515726,0,
2,2515802,,2515726,1,
2,2515824,,2515726,2,
1,26060940,,,0,Java
1,26728904,,,2,JavaScript
2,26728920,,26728904,3,
2,26728935,,26728904,3,
2,26729304,,26728904,0,
1,2958278,,,0,Objective-C
2,11766905,,2958278,0,
2,11766939,,2958278,1,
1,4600787,,,3,Java
2,14288110,,4600787,2,
1,4868076,,,0,PHP
2,4868800,,4868076,0,
1,25968914,,,0,PHP
1,2444897,,,0,Python
2,2444964,,2444897,1,
1,12220850,,,3,Python
2,12220883,,12220850,2,
1,18903592,,,0,C++
1,12455568,,,-1,JavaScript
2,12455828,,12455568,2,
1,20017210,,,0,JavaScript
1,10747400,,,1,C#
1,433767,,,11,Clojure
2,2134400,,433767,1,
2,2815504,,433767,3,
2,2823576,,433767,2,
2,437558,,433767,2,
2,442121,,433767,4,
2,3704231,,433767,2,
2,3704420,,433767,2,
1,5672528,,,1,Objective-C
1,11941670,,,2,C++
2,11941752,,11941670,3,
2,11942297,,11941670,2,
1,8626149,,,2,Java
2,17023449,,8626149,5,
1,18152908,,,1,PHP
2,18153055,,18152908,2,
1,20671215,,,0,JavaScript
2,20671310,,20671215,2,
1,17698465,,,1,C++
2,17698829,,17698465,2,
2,17698995,,17698465,2,
1,12082811,,,1,Ruby
2,28308932,,12082811,0,
1,17504073,,,5,JavaScript
2,17504108,,17504073,7,
1,22938777,,,1,JavaScript
1,8111217,,,3,C#
2,8111228,,8111217,6,
2,8111249,,8111217,4,
2,8111272,,8111217,1,
2,13285971,,8111217,0,
1,26877283,,,0,Scala
1,1173594,,,0,CSS
2,1173693,,1173594,1,
2,1173695,,1173594,0,
2,1173705,,1173594,0,
1,9550545,,,1,PHP
2,9550575,,9550545,0,
2,9550577,,9550545,0,
1,6899886,,,6,C++
2,6899935,,6899886,8,
2,6909052,,6899886,0,
1,24928193,,,1,CSS
1,3973666,,,0,Java
1,21829295,,,1,Java
2,21829504,,21829295,1,
2,21830053,,21829295,1,
1,22866397,,,0,Java
1,25659748,,,0,CSS
2,25660220,,25659748,0,
2,25660259,,25659748,2,
1,4795179,,,0,Java
1,11899793,,,0,Java
2,11900094,,11899793,0,
1,14314183,,,2,PHP
2,27144314,,14314183,1,
2,16491058,,14314183,0,
1,24911132,,,1,Perl
1,7979382,,,9,Java
2,7980064,,7979382,3,
2,7980086,,7979382,2,
1,27789271,,,-4,C++
2,27789340,,27789271,2,
2,27789383,,27789271,0,
1,19876069,,,13,C++
2,19876124,,19876069,19,
2,19877273,,19876069,12,
2,19877479,,19876069,8,
2,19878268,,19876069,3,
1,12550696,,,4,JavaScript
1,19236023,,,1,JavaScript
1,28344529,,,-1,Java
1,19312539,,,0,JavaScript
2,19312699,,19312539,3,
2,19312724,,19312539,-1,
2,19312730,,19312539,0,
1,16225532,,,1,Python
2,16225569,,16225532,1,
1,7660393,,,1,CSS
2,7660465,,7660393,0,
1,9465240,,,0,PHP
1,27951092,,,0,JavaScript
1,13371692,,,0,Ruby
2,13371707,,13371692,6,
1,10153884,,,0,JavaScript
2,10153990,,10153884,4,
1,19700806,,,1,Java
1,25969431,,,2,JavaScript
2,25969469,,25969431,3,
1,20665528,,,1,CSS
1,28416392,,,-2,C++
2,28416489,,28416392,1,
2,28416513,,28416392,0,
1,10817712,,,1,C#
2,10818151,,10817712,2,
2,10818320,,10817712,0,
2,10818972,,10817712,0,
1,2951557,,,1,Java
2,2952175,,2951557,3,
1,9231556,,,5,C#
2,9231770,,9231556,7,
1,21716589,,,38,Python
2,21716675,,21716589,3,
2,21716723,,21716589,4,
2,21716730,,21716589,46,
2,21716739,,21716589,5,
2,21716742,,21716589,22,
2,21716754,,21716589,90,
2,21716823,,21716589,2,
2,21717164,,21716589,26,
2,21724585,,21716589,3,
2,21729046,,21716589,18,
2,21739069,,21716589,3,
2,21742255,,21716589,2,
1,9610517,,,0,PHP
2,9610570,,9610517,2,
2,9644582,,9610517,1,
1,6701358,,,2,Python
2,6701550,,6701358,1,
2,6701747,,6701358,7,
2,6701769,,6701358,1,
2,6702302,,6701358,0,
1,18799675,,,0,Python
1,12510370,,,0,PHP
1,1969257,,,3,CSS
2,1969269,,1969257,1,
2,1969299,,1969257,2,
1,11025029,,,2,C++
2,11025099,,11025029,0,
2,11025101,,11025029,4,
2,11025252,,11025029,1,
1,22965661,,,-2,Java
2,22965755,,22965661,1,
1,10573688,,,0,Python
2,10586081,,10573688,2,
1,22189644,,,0,C#
1,12122620,,,0,C++
2,12122646,,12122620,0,
2,12122655,,12122620,0,
1,7679522,,,1,C#
2,7717701,,7679522,1,
1,26883487,,,0,JavaScript
1,17114772,,,2,C#
2,17114925,,17114772,1,
2,17114949,,17114772,2,
1,9903656,,,1,Python
2,9995906,,9903656,1,
1,26954833,,,0,Java
1,23312051,,,0,CSS
1,14835836,,,0,CSS
2,14836117,,14835836,1,
2,14836191,,14835836,0,
2,14836351,,14835836,2,
1,22163794,,,0,JavaScript
1,22926369,,,3,CSS
1,9476097,,,0,PHP
2,9476127,,9476097,1,
2,9476133,,9476097,1,
2,9476144,,9476097,4,
2,9476159,,9476097,1,
1,15967032,,,0,Java
1,22530347,,,1,C#
1,21068788,,,1,Java
1,17328293,,,0,PHP
2,17328351,,17328293,0,
1,9091449,,,10,Java
2,9092294,,9091449,5,
1,22951185,,,1,C++
1,25845351,,,0,C++
2,25848261,,25845351,3,
1,1404693,,,1,Python
2,1404707,,1404693,7,
2,1404721,,1404693,0,
1,19852287,,,1,JavaScript
1,23912288,,,0,Java
1,26722183,,,0,PHP
1,20216255,,,1,C++
2,20216412,,20216255,0,
2,20216520,,20216255,1,
2,20217809,,20216255,2,
1,8512409,,,5,Java
2,8512463,,8512409,1,
2,8512465,,8512409,2,
2,8512523,,8512409,1,
1,26931568,,,0,JavaScript
2,26931680,,26931568,0,
2,26931703,,26931568,0,
2,26931854,,26931568,0,
2,26932410,,26931568,3,
1,22112094,,,2,C++
2,22112161,,22112094,1,
2,22112859,,22112094,3,
1,4899613,,,7,Java
2,4936306,,4899613,5,
1,19455231,,,0,JavaScript
2,19455562,,19455231,0,
2,19455578,,19455231,3,
1,20261751,,,1,C++
2,20262327,,20261751,-1,
2,20262430,,20261751,0,
2,20262564,,20261751,-1,
2,20262588,,20261751,1,
2,20262601,,20261751,-1,
1,9078524,,,1,Objective-C
1,682444,,,2,C++
2,682468,,682444,3,
2,682473,,682444,5,
2,682474,,682444,2,
1,1165322,,,6,C#
1,26201047,,,0,Objective-C
2,26201421,,26201047,0,
1,12896052,,,0,CSS
2,12896339,,12896052,2,
2,12896365,,12896052,1,
2,12896550,,12896052,2,
1,10295025,,,-1,Objective-C
1,16061126,,,6,C#
1,20821662,,,4,CSS
1,13565050,,,1,C++
1,8253392,,,-1,C++
1,19319777,,,0,CSS
2,19319978,,19319777,1,
1,28709014,,,0,JavaScript
2,28709513,,28709014,0,
2,28712542,,28709014,0,
1,27953160,,,0,C#
2,27953430,,27953160,1,
2,27953448,,27953160,2,
1,27852345,,,-1,Python
2,27852374,,27852345,1,
1,2255158,,,4,PHP
2,2256285,,2255158,8,
2,2263940,,2255158,0,
2,18766725,,2255158,1,
1,9947601,,,1,PHP
2,9947692,,9947601,1,
1,12762666,,,16,JavaScript
1,16195546,,,-2,CSS
2,16195718,,16195546,0,
2,16195749,,16195546,0,
2,16195937,,16195546,0,
1,17268321,,,2,JavaScript
1,13865427,,,0,Java
1,23226229,,,0,CSS
1,20046162,,,1,C#
2,20046427,,20046162,-1,
1,10788760,,,1,PHP
1,12957575,,,-5,PHP
2,12957788,,12957575,0,
1,26820413,,,-1,PHP
1,966794,,,2,Java
2,966840,,966794,2,
2,966845,,966794,3,
2,968946,,966794,2,
1,11411745,,,2,C#
1,28380202,,,4,Java
2,28381386,,28380202,0,
1,20878015,,,-4,CSS
2,20878429,,20878015,0,
2,20880775,,20878015,0,
1,27202476,,,0,Python
1,21131345,,,1,JavaScript
1,17514930,,,0,Java
2,17515037,,17514930,1,
1,7315037,,,1,CSS
1,22123985,,,0,PHP
1,22462620,,,2,Haskell
2,22475500,,22462620,0,
1,15759715,,,3,CSS
1,6253119,,,0,Java
2,6253179,,6253119,0,
2,6253196,,6253119,-1,
2,6280013,,6253119,1,
1,14134784,,,3,C++
2,14137068,,14134784,1,
1,17489597,,,0,C#
1,27951609,,,1,PHP
1,28193565,,,0,PHP
2,28193682,,28193565,1,
1,1994073,,,0,Java
1,27668293,,,0,C#
2,27960104,,27668293,0,
1,7812391,,,1,PHP
1,27485275,,,-2,PHP
2,27485385,,27485275,4,
2,27485392,,27485275,1,
2,27485752,,27485275,0,
1,19749404,,,4,Python
1,26984819,,,0,Java
1,13006690,,,1,JavaScript
2,13007122,,13006690,1,
1,28454133,,,0,PHP
2,28454502,,28454133,0,
1,7949396,,,0,Python
1,28093784,,,0,Ruby
1,6266561,,,8,Python
2,6267490,,6266561,0,
1,27642443,,,0,PHP
1,18171520,,,1,C++
1,7299010,,,58,JavaScript
2,7299034,,7299010,0,
2,7299037,,7299010,1,
2,7299040,,7299010,82,
2,7299478,,7299010,13,
2,21201622,,7299010,1,
1,15612370,,,0,C#
2,15612851,,15612370,0,
1,26940874,,,0,Objective-C
1,3233839,,,11,C#
2,3233946,,3233839,10,
2,3233951,,3233839,1,
2,3234187,,3233839,1,
1,4895477,,,0,C#
2,4895495,,4895477,1,
1,4957000,,,4,Java
1,15679063,,,0,Java
1,26893310,,,1,CSS
2,26893486,,26893310,0,
1,6337907,,,0,PHP
1,8273555,,,8,C++
1,28861529,,,0,C++
1,18536522,,,0,JavaScript
2,18572600,,18536522,0,
1,12332522,,,0,C++
2,12332898,,12332522,0,
1,23494035,,,-2,C#
1,15034881,,,4,JavaScript
2,15035137,,15034881,0,
2,15120940,,15034881,0,
1,3705860,,,2,PHP
2,3705900,,3705860,7,
1,5491061,,,0,C#
2,5491099,,5491061,2,
1,21806547,,,1,C#
1,17279178,,,3,C#
2,17279428,,17279178,0,
2,17279527,,17279178,2,
2,17279531,,17279178,0,
1,19216894,,,2,C#
2,19217732,,19216894,1,
1,12218265,,,0,PHP
1,17213002,,,1,JavaScript
2,17213613,,17213002,0,
2,17213776,,17213002,0,
1,28672824,,,-1,PHP
1,25181523,,,0,JavaScript
2,25182319,,25181523,2,
1,14081533,,,-1,Java
2,14085753,,14081533,0,
2,14099039,,14081533,0,
1,1950128,,,1,Objective-C
2,1950184,,1950128,1,
1,19026121,,,0,CSS
2,19026878,,19026121,1,
1,19581379,,,0,JavaScript
2,19581425,,19581379,0,
2,19581477,,19581379,0,
2,19581846,,19581379,0,
1,18645609,,,0,Java
1,8863969,,,6,C#
2,8869692,,8863969,6,
1,16469556,,,0,JavaScript
2,16469599,,16469556,4,
2,16469759,,16469556,0,
1,16962257,,,0,C++
1,7744147,,,15,Python
2,24410282,,7744147,3,
2,7744659,,7744147,3,
2,13961987,,7744147,1,
2,25269566,,7744147,0,
1,13121464,,,-7,JavaScript
2,13121694,,13121464,1,
1,24553885,,,0,C++
2,24555048,,24553885,0,
1,18731431,,,4,PHP
1,11783468,,,0,C#
1,16804572,,,1,Python
2,16804599,,16804572,3,
2,16804601,,16804572,0,
2,16804672,,16804572,1,
1,11580287,,,0,PHP
1,16433883,,,1,Java
1,7200780,,,1,C++
2,7200887,,7200780,2,
2,7200893,,7200780,1,
2,7200913,,7200780,0,
2,7200955,,7200780,0,
2,7200978,,7200780,0,
1,24098408,,,7,Objective-C
2,24132572,,24098408,10,
1,19816097,,,2,JavaScript
1,11381242,,,1,PHP
1,15236511,,,1,Objective-C
1,13248129,,,2,JavaScript
2,13248212,,13248129,1,
1,56357,,,4,C#
2,56360,,56357,4,
2,56365,,56357,1,
2,56372,,56357,0,
2,56395,,56357,2,
2,56435,,56357,3,
1,9557783,,,0,Java
1,3954020,,,6,Objective-C
2,3954347,,3954020,0,
1,27939718,,,0,PHP
1,13904719,,,0,JavaScript
2,13904777,,13904719,0,
2,13904793,,13904719,0,
1,11468615,,,1,C++
2,11468776,,11468615,3,
1,8293201,,,1,PHP
2,8293286,,8293201,1,
2,8293347,,8293201,1,
1,26510213,,,-1,PHP
2,26510304,,26510213,3,
1,23914356,,,-1,CSS
1,7230766,,,0,Java
2,8523689,,7230766,1,
1,7056537,,,0,PHP
1,21357791,,,0,PHP
1,21370199,,,1,C#
1,3307770,,,7,JavaScript
2,3307801,,3307770,5,
2,3307803,,3307770,4,
2,3307806,,3307770,6,
2,3307808,,3307770,1,
2,4606846,,3307770,1,
1,20578672,,,0,JavaScript
1,26806971,,,0,JavaScript
1,17276076,,,1,JavaScript
1,3492856,,,3,C#
2,3495311,,3492856,2,
1,23915390,,,1,C#
1,9271365,,,5,Python
1,20279846,,,1,C++
2,20280138,,20279846,0,
1,5054713,,,0,Java
1,15212729,,,0,JavaScript
2,15212806,,15212729,1,
1,16110758,,,4,JavaScript
2,16111276,,16110758,0,
2,16120286,,16110758,5,
1,3042549,,,6,Java
2,3042842,,3042549,4,
2,3042929,,3042549,0,
2,3042952,,3042549,0,
2,3043348,,3042549,1,
1,15714219,,,0,Objective-C
1,21545462,,,0,Java
1,5404205,,,0,C#
2,9607243,,5404205,1,
1,18426918,,,0,Java
1,6823370,,,7,JavaScript
2,6823507,,6823370,2,
2,6827347,,6823370,1,
1,25433819,,,0,Python
2,25434478,,25433819,2,
1,9922268,,,0,CSS
1,4867559,,,4,C++
2,4867593,,4867559,2,
2,4867600,,4867559,8,
2,4867606,,4867559,1,
2,4867672,,4867559,7,
2,4867791,,4867559,1,
2,4867940,,4867559,3,
2,4868958,,4867559,2,
2,4871964,,4867559,8,
1,12161395,,,0,Java
1,10235570,,,8,C#
2,10235592,,10235570,1,
2,10235605,,10235570,5,
2,10235629,,10235570,11,
2,10235638,,10235570,1,
2,10235757,,10235570,4,
1,22216011,,,0,Java
1,12823672,,,1,PHP
2,12823836,,12823672,0,
1,14175110,,,-2,Python
2,14175411,,14175110,1,
2,14175439,,14175110,1,
2,14175450,,14175110,3,
2,14175650,,14175110,1,
1,1166873,,,1,JavaScript
2,1166900,,1166873,4,
2,1166906,,1166873,0,
1,6686882,,,3,JavaScript
2,6686944,,6686882,1,
2,6687349,,6686882,1,
2,6687374,,6686882,0,
1,18381422,,,1,JavaScript
1,10023083,,,2,PHP
1,13537132,,,1,Ruby
2,13538225,,13537132,3,
1,22449695,,,3,JavaScript
2,22532781,,22449695,0,
1,17732070,,,5,CSS
1,7278847,,,3,JavaScript
2,7278896,,7278847,0,
2,7278899,,7278847,0,
1,19762846,,,1,PHP
1,10620735,,,1,C#
2,10620909,,10620735,0,
1,17690710,,,0,Python
1,13062526,,,1,JavaScript
2,13062609,,13062526,1,
2,13062626,,13062526,0,
2,13062672,,13062526,0,
2,13063677,,13062526,0,
1,50153,,,43,C#
2,9288899,,50153,1,
2,50162,,50153,0,
2,50163,,50153,5,
2,50180,,50153,61,
2,50206,,50153,2,
2,50211,,50153,0,
2,3672030,,50153,2,
1,353632,,,5,C++
2,353649,,353632,14,
2,353650,,353632,2,
2,353651,,353632,1,
2,353659,,353632,2,
2,353660,,353632,0,
2,353736,,353632,10,
2,353762,,353632,0,
2,353784,,353632,0,
1,24953526,,,0,PHP
1,27275373,,,0,PHP
1,17360347,,,1,Objective-C
1,18033481,,,2,Java
1,16648438,,,3,C#
2,16648620,,16648438,2,
2,16648636,,16648438,0,
1,7173896,,,5,Java
2,7173978,,7173896,7,
1,22202569,,,4,JavaScript
2,22204169,,22202569,7,
1,6427865,,,3,JavaScript
2,6427928,,6427865,1,
2,6427943,,6427865,5,
2,6427947,,6427865,1,
2,20965962,,6427865,0,
1,3315008,,,0,PHP
1,18449149,,,1,JavaScript
2,18449497,,18449149,3,
1,8701114,,,6,JavaScript
2,8702929,,8701114,3,
1,22069183,,,-1,MATLAB
1,23936587,,,1,JavaScript
1,27477520,,,1,Perl
1,16964325,,,0,PHP
1,15615989,,,0,C#
1,14201994,,,1,Haskell
2,14206044,,14201994,6,
1,26936738,,,1,C#
1,17421870,,,0,PHP
1,14328142,,,2,Python
1,17992121,,,3,C++
2,17992245,,17992121,3,
2,17992458,,17992121,-1,
1,24405506,,,0,JavaScript
1,28542540,,,1,Python
1,5879328,,,-1,Java
1,24360010,,,2,PHP
2,24360506,,24360010,1,
1,28845502,,,0,JavaScript
1,4544951,,,0,Java
2,4545065,,4544951,2,
1,1667846,,,0,C#
1,22398512,,,0,C++
1,7867193,,,2,C#
2,7870340,,7867193,0,
1,28314543,,,0,C++
1,12641688,,,0,Objective-C
1,20289669,,,1,Scala
2,20318339,,20289669,0,
1,20390484,,,0,Objective-C
1,4605440,,,3,C++
2,5403665,,4605440,2,
2,4605530,,4605440,6,
1,6343594,,,0,Java
1,23920043,,,1,JavaScript
1,3526461,,,0,Python
2,3527110,,3526461,0,
1,20516632,,,-8,JavaScript
2,20516957,,20516632,0,
2,20517376,,20516632,1,
1,6731861,,,4,C#
2,6732085,,6731861,4,
1,7293323,,,13,Scala
2,7293423,,7293323,2,
1,16998447,,,12,C#
2,20410121,,16998447,4,
1,5419715,,,1,Java
1,9808011,,,1,Objective-C
2,9808073,,9808011,1,
1,22702508,,,-1,C#
1,16336687,,,2,JavaScript
2,16336906,,16336687,1,
2,16336918,,16336687,1,
1,6309989,,,2,Java
2,6310016,,6309989,0,
2,6310017,,6309989,0,
1,1972876,,,0,PHP
2,1972902,,1972876,1,
1,6794418,,,3,Java
2,6796451,,6794418,4,
2,6810823,,6794418,2,
1,21444647,,,1,JavaScript
2,21444943,,21444647,0,
1,6642937,,,1,CSS
1,137526,,,0,PHP
2,137771,,137526,0,
1,14827047,,,1,JavaScript
1,5105379,,,6,C#
2,5105404,,5105379,5,
2,5105412,,5105379,1,
2,5105413,,5105379,0,
2,5105418,,5105379,1,
1,14059302,,,2,Java
2,14059635,,14059302,1,
1,7694515,,,2,C++
2,7695924,,7694515,0,
1,24689856,,,0,Java
1,9717019,,,3,Python
2,9719566,,9717019,1,
1,981787,,,12,C++
2,983153,,981787,6,
2,6012479,,981787,6,
2,3647655,,981787,3,
2,3647666,,981787,3,
1,28165647,,,1,C#
2,28410778,,28165647,0,
1,23068544,,,1,CSS
1,28759680,,,0,Ruby
1,7722433,,,1,C#
1,19300648,,,4,Java
2,19300731,,19300648,0,
2,19300775,,19300648,0,
2,19300977,,19300648,4,
2,19301486,,19300648,1,
2,19327414,,19300648,0,
1,10331215,,,2,Java
1,9596041,,,0,PHP
2,9596444,,9596041,0,
2,9602273,,9596041,0,
1,27780999,,,0,Java
1,8046592,,,3,PHP
2,21398466,,8046592,0,
2,21721066,,8046592,1,
2,25422735,,8046592,0,
1,13371175,,,1,Objective-C
2,13782363,,13371175,1,
2,13783213,,13371175,3,
1,10417037,,,2,C#
2,10417114,,10417037,4,
2,10417211,,10417037,3,
2,10417234,,10417037,4,
2,10417259,,10417037,0,
2,10417595,,10417037,0,
1,3734295,,,1,Java
1,11613892,,,0,CSS
2,11662974,,11613892,0,
1,25779692,,,4,Scala
2,25803631,,25779692,2,
2,25819598,,25779692,2,
2,25820326,,25779692,1,
1,26310134,,,-1,Java
2,26310378,,26310134,-1,
1,11478438,,,0,JavaScript
1,15576180,,,0,Java
2,15576293,,15576180,0,
2,15576304,,15576180,0,
1,8760052,,,8,Java
1,10410833,,,4,PHP
2,10410852,,10410833,11,
1,12014567,,,0,Ruby
2,12014729,,12014567,2,
1,10305365,,,11,JavaScript
2,25140576,,10305365,6,
2,25813128,,10305365,0,
2,23776989,,10305365,4,
2,10305408,,10305365,11,
1,19593787,,,0,C++
1,4936320,,,0,Java
2,4936440,,4936320,3,
2,4936485,,4936320,0,
1,23519368,,,0,PHP
1,16292225,,,0,JavaScript
1,15067969,,,0,C#
1,3060644,,,2,JavaScript
2,26124224,,3060644,0,
1,25946683,,,0,JavaScript
1,17921809,,,0,Java
1,27150776,,,4,Clojure
1,19149684,,,2,PHP
2,19149708,,19149684,1,
1,13459065,,,0,C++
1,209906,,,45,PHP
2,210027,,209906,12,
2,210086,,209906,32,
2,7119245,,209906,9,
2,374915,,209906,5,
1,16246212,,,-1,PHP
1,24865636,,,0,Java
1,26050600,,,0,CSS
1,8497416,,,1,PHP
2,8497455,,8497416,2,
1,10823916,,,0,C#
2,10826467,,10823916,0,
2,10826652,,10823916,0,
1,4749683,,,0,C#
1,26045430,,,0,CSS
1,17785321,,,0,PHP
2,17786327,,17785321,0,
2,17786751,,17785321,1,
1,24642809,,,1,PHP
1,17501488,,,0,Python
1,5648746,,,9,C++
2,5648807,,5648746,4,
2,5648828,,5648746,1,
2,5648832,,5648746,1,
2,5648900,,5648746,1,
2,5648944,,5648746,0,
1,27926276,,,0,Python
2,27926951,,27926276,1,
1,7525973,,,3,Objective-C
2,7532396,,7525973,1,
1,28705912,,,0,PHP
1,27999173,,,0,JavaScript
2,27999207,,27999173,0,
2,27999218,,27999173,0,
1,24039470,,,18,Objective-C
2,27246843,,24039470,3,
2,24597616,,24039470,1,
2,26691080,,24039470,6,
2,28001341,,24039470,0,
2,24295122,,24039470,32,
1,20829417,,,1,Java
2,20829508,,20829417,1,
1,20952980,,,2,JavaScript
1,7370356,,,-3,Java
1,19171398,,,1,JavaScript
2,19172318,,19171398,0,
1,21478769,,,0,PHP
1,2364245,,,0,C#
2,2377968,,2364245,0,
1,12484003,,,2,Python
2,12484073,,12484003,0,
2,12484117,,12484003,0,
2,12485093,,12484003,0,
1,24902860,,,1,JavaScript
2,24905498,,24902860,1,
1,16531079,,,0,Java
1,22676141,,,1,Python
1,6896267,,,1,Objective-C
2,6896424,,6896267,1,
2,6896770,,6896267,3,
1,7360533,,,15,C#
2,7392649,,7360533,1,
2,7400236,,7360533,3,
2,13388665,,7360533,1,
2,13455887,,7360533,6,
1,12009914,,,1,Objective-C
2,12011037,,12009914,1,
1,21426035,,,0,JavaScript
1,8883615,,,2,C#
2,8884213,,8883615,1,
1,18120854,,,2,PHP
1,12334590,,,3,Ruby
1,9790950,,,2,C++
2,9791665,,9790950,0,
2,9791673,,9790950,1,
1,10762393,,,2,C++
2,10762417,,10762393,13,
1,14871509,,,0,Java
2,14871963,,14871509,1,
1,18774342,,,1,Java
2,18774729,,18774342,1,
1,20508877,,,0,Python
2,20508895,,20508877,0,
2,20509007,,20508877,1,
1,23024082,,,1,C#
1,25304052,,,0,Perl
1,12294781,,,3,Ruby
2,12295006,,12294781,0,
1,22723188,,,0,PHP
1,11787087,,,0,JavaScript
1,4766227,,,3,Java
1,24593694,,,2,Python
2,24594778,,24593694,2,
2,24596206,,24593694,2,
1,12172252,,,0,Java
2,12173778,,12172252,1,
1,12152089,,,0,JavaScript
2,12152849,,12152089,0,
2,12153021,,12152089,0,
2,18220901,,12152089,0,
1,28765884,,,-1,PHP
1,1090357,,,6,Ruby
2,1091007,,1090357,1,
2,1091565,,1090357,3,
2,8497695,,1090357,2,
2,8498999,,1090357,3,
2,8519865,,1090357,1,
1,4685575,,,0,C#
2,4685648,,4685575,0,
2,4685820,,4685575,0,
1,7879084,,,2,C#
1,17870626,,,0,Java
1,10178700,,,2,C++
2,10179596,,10178700,0,
2,15813530,,10178700,3,
1,7017245,,,2,Python
2,7017306,,7017245,0,
2,7017545,,7017245,4,
1,21602332,,,16,JavaScript
2,21735066,,21602332,19,
1,21668508,,,1,Java
2,21668564,,21668508,0,
2,21668576,,21668508,0,
1,7707440,,,2,C++
2,7707535,,7707440,1,
2,7707566,,7707440,0,
1,26662728,,,0,Python
1,23131101,,,0,JavaScript
1,18279573,,,1,JavaScript
1,14978011,,,0,C++
2,14978764,,14978011,1,
1,23733406,,,1,JavaScript
1,12708381,,,8,CSS
2,23893701,,12708381,-1,
2,12708471,,12708381,2,
2,12708999,,12708381,6,
2,12709241,,12708381,0,
2,26388859,,12708381,1,
1,12974119,,,0,C#
2,13045785,,12974119,0,
1,6529714,,,0,PHP
2,6529743,,6529714,0,
1,28177021,,,1,C#
1,18037617,,,0,PHP
1,19974299,,,0,JavaScript
1,12158810,,,2,Java
1,17267287,,,0,Python
2,17267325,,17267287,1,
2,17267393,,17267287,1,
1,19237574,,,0,Objective-C
1,24584388,,,0,JavaScript
1,22852438,,,0,C#
1,6398396,,,0,PHP
2,6398536,,6398396,0,
2,6483594,,6398396,2,
2,16514472,,6398396,0,
1,7596802,,,1,C++
2,7597034,,7596802,0,
2,7597221,,7596802,7,
1,3004291,,,0,Ruby
1,18614589,,,1,JavaScript
1,9651877,,,0,C++
2,9651917,,9651877,3,
1,22649774,,,0,Java
2,22649905,,22649774,1,
2,22649919,,22649774,0,
